appearDate,applyCnt,coIndustry,coIndustryDesc,custName,custNo,description,descSnippet,mrtDist,jobAddress,jobAddrNo,jobAddrNoDesc,jobName,jobNameSnippet,jobNo,jobRo,jobType,lat,lon,link,major,mrt,mrtDesc,optionEdu,period,remoteWorkType,s10,salaryHigh,salaryLow,tags,s9,s5,d3,hrBehaviorPR,jobCat,labels,isSave,isApplied,applyDate,userApplyCount,isActivelyHiring,interactionRecord
20250625,15,1001001002,電腦軟體服務業,資拓宏宇國際股份有限公司,28859051000,"數據分析、公共衛生、社會福利

【其他加分項】
＊個人特質
1. 具有團隊合作的精神與樂於溝通的意願
2. 具有解決問題有不放棄的毅力
3. 具抗壓性，且願意承擔各種任務挑戰
4. 積極學習新知，樂於與團隊成員分享

＊經歷
1. 具備政府機關專案執","[[[數據分析]]]、公共衛生、社會福利

【其他加分項】
＊個人特質
1. 具有團隊合作的精神與樂於溝通的意願
2. 具有解決問題有不放棄的毅力
3. 具抗壓性，且願意承擔各種任務挑戰
4. 積極學習新知，樂於與團隊成員分享

＊經歷
1. 具備政府機關專案執",0.0,,6001001002,台北市大同區,數據分析師(衛生醫療or社會福利相關)-醫療領域（MCD30）,[[[數據分析]]]師(衛生醫療or社會福利相關)-醫療領域（MCD30）,14641465,1,2,25.0627243,121.5113064,"{'job': 'https://www.104.com.tw/job/8ptfd', 'cust': 'https://www.104.com.tw/company/d99xm9k', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/8ptfd?channel=104rpt'}","['公共衛生相關', '統計學相關']",,,"[4, 5]",2,0,50,52000,40000,"{'wf10': {'desc': '', 'param': 'wf10'}, 'wf9': {'desc': '', 'param': 'wf9'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf25': {'desc': '', 'param': 'wf25'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'wf3': {'desc': '', 'param': 'wf3'}, 'wf32': {'desc': '', 'param': 'wf32'}, 'wf14': {'desc': '', 'param': 'wf14'}, 'wf30': {'desc': '', 'param': 'wf30'}, 'wf29': {'desc': '', 'param': 'wf29'}}",[1],0,9:00-18:00,0.5614063591971546,"[2007001018, 2016001007]","['c@wf10', 'c@wf9', 'c@wf7', 'c@wf2', 'c@wf25', 'c@wf1', 'c@wf3', 'c@wf32', 'c@wf14', 'foreigners@full_fc_em_jbs', 'c@wf30', 'c@wf29']",,,,,False,"{'lastProcessedResumeAtTime': 1752033709, 'nowTimestamp': 1752050849}"
20250707,16,1007001003,旅遊服務業,酷遊天股份有限公司,130000000057677,"備邏輯思考與清晰表達能力，能有效將數據分析結果轉化為行動建議。
4. 積極主動、擅長溝通協作，具備高度執行力與責任感。

【加分但不是必備】
1. 具備電商、旅遊科技或行銷領域的分析實務經驗。
2. 熟悉資料治理、資料模型設計或與 BI 團隊協作規","備邏輯思考與清晰表達能力，能有效將[[[數據分析]]]結果轉化為行動建議。
4. 積極主動、擅長溝通協作，具備高度執行力與責任感。

【加分但不是必備】
1. 具備電商、旅遊科技或行銷領域的分析實務經驗。
2. 熟悉資料治理、資料模型設計或與 BI 團隊協作規",0.0,新湖一路128巷15號5樓,6001001010,台北市內湖區,數據分析師 Data Analyst [RD],[[[數據分析]]]師 Data Analyst [RD],14562272,1,0,25.0600484,121.577309,"{'job': 'https://www.104.com.tw/job/8o4bk', 'cust': 'https://www.104.com.tw/company/1a2x6bj7t9', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/8o4bk?channel=104rpt'}",[],,,"[4, 5, 6]",3,0,10,0,0,"{'wf12': {'desc': '', 'param': 'wf12'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf28': {'desc': '', 'param': 'wf28'}, 'wf29': {'desc': '', 'param': 'wf29'}, 'wf30': {'desc': '', 'param': 'wf30'}, 'wf9': {'desc': '', 'param': 'wf9'}, 'wf19': {'desc': '', 'param': 'wf19'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf18': {'desc': '', 'param': 'wf18'}, 'wf26': {'desc': '', 'param': 'wf26'}}",[1],0,09:30-18:30 (彈性工時),0.9979256713747101,"[2007001018, 2007001021, 2007001022]","['foreigners@pt_fc_em_jbs', 'c@wf12', 'c@wf1', 'c@wf7', 'c@wf28', 'c@wf29', 'foreigners@full_fc_em_jbs', 'c@wf30', 'c@wf9', 'c@wf19', 'c@wf2', 'c@wf18', 'c@wf26']",,,,,True,"{'lastProcessedResumeAtTime': 1752042786, 'nowTimestamp': 1752050849}"
20250703,8,1005001009,其他教育服務業,晴仁數位文化有限公司,130000000170681,"長期徵求各類有經驗講師，需求如下

1.AI人工智慧( ChatGPT、Gemini、Copilot、Grok、Notebook LM、Gamma、Perplexity...)
2.大數據分析
3.華語文(具備國際華語師資或教育部對外華語教學認證","長期徵求各類有經驗講師，需求如下

1.AI人工智慧( ChatGPT、Gemini、Copilot、Grok、Notebook LM、Gamma、Perplexity...)
2.大[[[數據分析]]]
3.華語文(具備國際華語師資或教育部對外華語教學認證",0.1,復興南路1段390號5樓之1,6001001005,台北市大安區,兼職講師(AI人工智慧、生成式AI、華語文、大數據分析、ESG、TOEIC、數位行銷、Canva、社群行銷、專案管理、人力資源、程式語言、Office),兼職講師(AI人工智慧、生成式AI、華語文、大[[[數據分析]]]、ESG、TOEIC、數位行銷、Canva、社群行銷、專案管理、人力資源、程式語言、Office),12327522,2,0,25.0338477,121.5433867,"{'job': 'https://www.104.com.tw/job/7c7z6', 'cust': 'https://www.104.com.tw/company/1a2x6bln09', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/7c7z6?channel=104rpt'}",[],99001001009,捷運大安站,"[3, 4, 5, 6]",5,0,10,0,0,"{'wf17': {'desc': '', 'param': 'wf17'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf8': {'desc': '', 'param': 'wf8'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'wf26': {'desc': '', 'param': 'wf26'}, 'wf31': {'desc': '', 'param': 'wf31'}, 'landmark': {'desc': '距捷運大安站約100公尺'}}","[1, 2, 4, 8]",256,8:00-17:30,0.9536236206382345,"[2016002021, 2016002017, 2001002003]","['45plus@45invited', 'c@wf17', 'c@wf7', 'c@wf2', 'c@wf8', 'c@wf1', 'c@wf26', 'c@wf31']",,,,,True,"{'lastProcessedResumeAtTime': 1751972127, 'nowTimestamp': 1752050849}"
20250709,9,1003002013,百貨相關業,京站實業股份有限公司,28710621000,"1. Data Infrastructure資料規劃建置
2.顧客觸及渠道與回購分析優化
3.顧客經營指標建置與Dashboard設計維運
4.顧客標籤、分群、歸戶建置與優化
5.監控顧客關係數據管理，支援營銷決策
6.專案評估之數據建置與支援決策分析","1. Data Infrastructure資料規劃建置
2.顧客觸及渠道與回購分析優化
3.顧客經營指標建置與Dashboard設計維運
4.顧客標籤、分群、歸戶建置與優化
5.監控顧客關係數據管理，支援營銷決策
6.專案評估之數據建置與支援決策分析",0.21,市民大道一段209號13樓,6001001002,台北市大同區,京站-CRM資深數據分析專員,京站-CRM資深[[[數據分析]]]專員,11554305,1,2,25.049116,121.5185352,"{'job': 'https://www.104.com.tw/job/6vncx', 'cust': 'https://www.104.com.tw/company/d6tk8y0', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/6vncx?channel=104rpt'}","['統計學相關', '經濟學相關', '企業管理相關']",99001002009,捷運台北車站站,"[4, 5, 6]",6,0,10,0,0,"{'wf10': {'desc': '', 'param': 'wf10'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf25': {'desc': '', 'param': 'wf25'}, 'wf28': {'desc': '', 'param': 'wf28'}, 'wf3': {'desc': '', 'param': 'wf3'}, 'wf4': {'desc': '', 'param': 'wf4'}, 'wf9': {'desc': '', 'param': 'wf9'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'landmark': {'desc': '距捷運台北車站站約210公尺'}}","[1, 2]",256,09:30~18:30；13:00-22:00,0.8333036576734579,"[2004001010, 2003002008, 2004001005]","['c@wf10', 'c@wf7', 'c@wf25', 'c@wf28', 'c@wf3', 'c@wf4', 'c@wf9', 'c@wf1', 'c@wf2']",,,,,True,"{'lastProcessedResumeAtTime': 1751964045, 'nowTimestamp': 1752050849}"
20250707,17,1001001006,其它軟體及網路相關業,威摩科技股份有限公司,130000000070383,"WeMo Scooter 結合共享經濟、綠能環保等理念，提供 24 小時隨租隨還共享電動機車平台服務，以用戶需求為核心，開發車聯網新價值，帶給消費者與企業用戶最安心的騎乘體驗，用智慧出行串連生活大小事，為城市創建更美好的生活！如果你有興趣快來加入我們！

【要做什麼呢？】

1、作為Data Team的一員，你需要透過數據和你的洞察提供：
 -了解用戶行為與行銷成效、提供持續成長用戶數與騎乘數上的支持。
 -提供快速擴展的WeMo車隊營運上的支持。
 -讓WeMo變得更好：挖掘用戶如何使用產品、找出優化產品體驗的方向。

2、在你的日常工作中，推動數據驅動文化，透過數字影響決策：
 -你需要與相關部門進行討論，把商業議題轉化為分析議題。
 -規劃最佳產出方式，包含但不限於報告、儀表板、自動發送的週期性報表、模型等。

3、捲起袖子定義數據：
 -你需要與產品部門、前後端、資料工程師討論該收集哪些資料、並確保資料品質。

4、其他主管交辦事項。

【如果你剛好具備．．．】

- 具備團隊合作精神。
- 問題解決能力與邏輯思維，具備獨立分析與解決問題能力，能迅速理解業務需求。
- 熟悉SQL，Bigquery、PostgreSQL尤佳。
- 熟悉Python。
- 熟悉視覺化工具，MetaBase尤佳。

【加分條件】

- 熟悉Git
- 具 Firebase/Google Analytics 使用經驗
- 具作業研究模型(如線性規劃)經驗
- 能實作主流機器學習與 AI 演算法，包含但不限於：Regression、XGBoost、LightGBM、KMeans、NLP…
- 具規劃和實作 AI Agent 及 MCP 並整合入產品經驗為佳

","WeMo Scooter 結合共享經濟、綠能環保等理念，提供 24 小時隨租隨還共享電動機車平台服務，以用戶需求為核心，開發車聯網新價值，帶給消費者與企業用戶最安心的騎乘體驗，用智慧出行串連生活大小事，為城市創建更美好的生活！如果你有興趣快來加入我們！

【要做什麼呢？】

1、作為Data Team的一員，你需要透過數據和你的洞察提供：
 -了解用戶行為與行銷成效、提供持續成長用戶數與騎乘數上的支持。
 -提供快速擴展的WeMo車隊營運上的支持。
 -讓WeMo變得更好：挖掘用戶如何使用產品、找出優化產品體驗的方向。

2、在你的日常工作中，推動數據驅動文化，透過數字影響決策：
 -你需要與相關部門進行討論，把商業議題轉化為分析議題。
 -規劃最佳產出方式，包含但不限於報告、儀表板、自動發送的週期性報表、模型等。

3、捲起袖子定義數據：
 -你需要與產品部門、前後端、資料工程師討論該收集哪些資料、並確保資料品質。

4、其他主管交辦事項。

【如果你剛好具備．．．】

- 具備團隊合作精神。
- 問題解決能力與邏輯思維，具備獨立分析與解決問題能力，能迅速理解業務需求。
- 熟悉SQL，Bigquery、PostgreSQL尤佳。
- 熟悉Python。
- 熟悉視覺化工具，MetaBase尤佳。

【加分條件】

- 熟悉Git
- 具 Firebase/Google Analytics 使用經驗
- 具作業研究模型(如線性規劃)經驗
- 能實作主流機器學習與 AI 演算法，包含但不限於：Regression、XGBoost、LightGBM、KMeans、NLP…
- 具規劃和實作 AI Agent 及 MCP 並整合入產品經驗為佳

",0.23,南京東路三段303巷3弄8號2樓,6001001004,台北市松山區,資深數據分析師 Senior Data Analyst,資深[[[數據分析]]]師 Senior Data Analyst,14711554,1,2,25.0527956,121.5461284,"{'job': 'https://www.104.com.tw/job/8rbia', 'cust': 'https://www.104.com.tw/company/1a2x6bjhm7', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/8rbia?channel=104rpt'}",[],99001001011,捷運南京復興站,"[4, 5, 6]",4,2,10,0,0,"{'remote': {'desc': '遠端工作'}, 'wf10': {'desc': '', 'param': 'wf10'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf9': {'desc': '', 'param': 'wf9'}, 'wf30': {'desc': '', 'param': 'wf30'}, 'wf8': {'desc': '', 'param': 'wf8'}, 'wf28': {'desc': '', 'param': 'wf28'}, 'landmark': {'desc': '距捷運南京復興站約230公尺'}}",[1],0,10:00~19:00(有彈性),0.8493151599592257,"[2007001018, 2016001007, 2007001021]","['c@wf10', 'c@wf2', 'c@wf7', 'c@wf9', 'c@wf30', 'c@wf8', 'c@wf28']",,,,,True,"{'lastProcessedResumeAtTime': 1751990342, 'nowTimestamp': 1752050849}"
20250704,5,1007001001,運動服務業,全越運動事業股份有限公司,130000000232731,"精準的行銷廣告投放策略，降低市場風險。
5. 規劃和建立個性化的會員服務機制，提升會員忠誠度與參與度。
6. 與行銷和技術團隊合作，執行會員數據分析支持業務決策。","精準的行銷廣告投放策略，降低市場風險。
5. 規劃和建立個性化的會員服務機制，提升會員忠誠度與參與度。
6. 與行銷和技術團隊合作，執行會員[[[數據分析]]]支持業務決策。",0.5,堤頂大道二段489號,6001001010,台北市內湖區,CRM數據管理專員,CRM數據管理專員,14305594,1,0,25.08264,121.5619896,"{'job': 'https://www.104.com.tw/job/8im9m', 'cust': 'https://www.104.com.tw/company/1a2x6bmyvv', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/8im9m?channel=104rpt'}","['資訊管理相關', '市場行銷相關', '一般商業學類']",99001001016,捷運西湖站,"[4, 5, 6]",3,0,10,0,0,"{'wf17': {'desc': '', 'param': 'wf17'}, 'wf31': {'desc': '', 'param': 'wf31'}, 'wf10': {'desc': '', 'param': 'wf10'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf23': {'desc': '', 'param': 'wf23'}, 'wf30': {'desc': '', 'param': 'wf30'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf25': {'desc': '', 'param': 'wf25'}, 'wf3': {'desc': '', 'param': 'wf3'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'wf35': {'desc': '', 'param': 'wf35'}, 'landmark': {'desc': '距捷運西湖站約500公尺'}}",[1],0,,0.36386661977912405,"[2007001018, 2004001010, 2007001012]","['c@wf17', 'c@wf31', 'c@wf10', 'c@wf7', 'c@wf23', 'c@wf30', 'c@wf2', 'c@wf25', 'c@wf3', 'c@wf1', 'c@wf35']",,,,,False,"{'lastProcessedResumeAtTime': 1751879139, 'nowTimestamp': 1752050849}"
20250707,21,1005001009,其他教育服務業,KUMON公文式教育_孔孟文化事業有限公司,130000000113195,"1.運用數據分析工具，如PostgreSQL、Python、Excel，進行數據處理、分析並定期產出報表。
2.與業務單位合作,依業務單位需求產出報表。
3.協助開發集團層級的數據解決方案，藉由洞察資料來發掘商機並優化業務流程。
4.撰寫並維護相","1.運用[[[數據分析]]]工具，如PostgreSQL、Python、Excel，進行數據處理、分析並定期產出報表。
2.與業務單位合作,依業務單位需求產出報表。
3.協助開發集團層級的數據解決方案，藉由洞察資料來發掘商機並優化業務流程。
4.撰寫並維護相",0.08,民權西路48號11樓,6001001003,台北市中山區,數據分析專員,[[[數據分析]]]專員,14646701,1,2,25.062575,121.5204404,"{'job': 'https://www.104.com.tw/job/8pxgt', 'cust': 'https://www.104.com.tw/company/1a2x6bkenf', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/8pxgt?channel=104rpt'}",[],99001002012,捷運民權西路站,"[4, 5, 6]",0,0,50,9999999,35000,"{'wf1': {'desc': '', 'param': 'wf1'}, 'wf11': {'desc': '', 'param': 'wf11'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf10': {'desc': '', 'param': 'wf10'}, 'wf17': {'desc': '', 'param': 'wf17'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf9': {'desc': '', 'param': 'wf9'}, 'wf31': {'desc': '', 'param': 'wf31'}, 'landmark': {'desc': '距捷運民權西路站約80公尺'}}",[1],0,,0.975161472684297,[2007001018],"['c@wf1', 'c@wf11', 'c@wf7', 'c@wf10', 'c@wf17', 'c@wf2', 'c@wf9', 'c@wf31', 'foreigners@pt_fc_em_jbs']",,,,,True,"{'lastProcessedResumeAtTime': 1752037436, 'nowTimestamp': 1752050849}"
20250708,7,1002012005,專用生產機械製造修配業,上銀科技股份有限公司,23503047000,"1. 產品工程驗證相關測試(EVT)與規劃
2. 產品設計驗證相關測試(DVT) 與規劃
3. 產品售服相關測試與規劃
4. 測試實驗數據整理&分析
5. 測試治具&測試設備評估與開發
(產品包含：滾珠螺桿、線性滑軌、滾珠花鍵、單軸機器人、晶圓機器人)","1. 產品工程驗證相關測試(EVT)與規劃
2. 產品設計驗證相關測試(DVT) 與規劃
3. 產品售服相關測試與規劃
4. 測試實驗數據整理&分析
5. 測試治具&測試設備評估與開發
(產品包含：滾珠螺桿、線性滑軌、滾珠花鍵、單軸機器人、晶圓機器人)",0.0,精科路7號,6001008008,台中市南屯區,產品測試工程師(大數據分析),產品測試工程師(大[[[數據分析]]]),12797732,1,2,24.1459686,120.6020881,"{'job': 'https://www.104.com.tw/job/7mask', 'cust': 'https://www.104.com.tw/company/asp3v4o', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/7mask?channel=104rpt'}","['機械工程相關', '電機電子工程相關', '工業工程相關']",,,"[4, 5]",2,0,10,0,0,"{'zone': {'desc': '上市上櫃', 'param': 16}, 'wf32': {'desc': '', 'param': 'wf32'}, 'wf9': {'desc': '', 'param': 'wf9'}, 'wf16': {'desc': '', 'param': 'wf16'}, 'wf10': {'desc': '', 'param': 'wf10'}, 'wf18': {'desc': '', 'param': 'wf18'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'wf12': {'desc': '', 'param': 'wf12'}, 'wf27': {'desc': '', 'param': 'wf27'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf4': {'desc': '', 'param': 'wf4'}, 'wf28': {'desc': '', 'param': 'wf28'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf30': {'desc': '', 'param': 'wf30'}, 'wf29': {'desc': '', 'param': 'wf29'}}",[1],0,08:30-17:30,0.6239389096865805,[2009003005],"['c@wf32', 'c@wf9', 'foreigners@full_fc_em_jbs', 'c@wf16', 'c@wf10', '45plus@45invited', 'c@wf18', 'c@wf1', 'c@wf12', 'c@wf27', 'c@wf2', 'c@wf4', 'c@wf28', 'c@wf7', 'c@wf30', 'c@wf29']",,,,,False,"{'lastProcessedResumeAtTime': 1751930344, 'nowTimestamp': 1752050849}"
20250703,14,1008003001,工商顧問服務業,東方線上消費者研究集團_東方快線網絡市調行銷股份有限公司,28829590000,"我們藉由市調搭建出品牌與消費者間互動的橋樑，賦予資料價值，為數據發聲，若您對數據分析或市場研究有興趣，歡迎加入東方快線的大家庭，一起挖資料，追數據。

【 完整的職涯規劃 】
數據分析為現今世代最主流的顯學之一，應用範圍涵蓋各行各業，無論未來對商","我們藉由市調搭建出品牌與消費者間互動的橋樑，賦予資料價值，為數據發聲，若您對[[[數據分析]]]或市場研究有興趣，歡迎加入東方快線的大家庭，一起挖資料，追數據。

【 完整的職涯規劃 】
[[[數據分析]]]為現今世代最主流的顯學之一，應用範圍涵蓋各行各業，無論未來對商",0.19,信義路四段306號7樓之1,6001001005,台北市大安區,消費者數據分析/商業洞察研究員【公司擴編】,消費者[[[數據分析]]]/商業洞察研究員【公司擴編】,4441254,1,0,25.0329619,121.5549091,"{'job': 'https://www.104.com.tw/job/2n6w6', 'cust': 'https://www.104.com.tw/company/d8se60g', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/2n6w6?channel=104rpt'}",[],99001002003,捷運信義安和站,"[4, 5]",0,0,50,9999999,35000,"{'wf7': {'desc': '', 'param': 'wf7'}, 'wf3': {'desc': '', 'param': 'wf3'}, 'wf10': {'desc': '', 'param': 'wf10'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf12': {'desc': '', 'param': 'wf12'}, 'wf26': {'desc': '', 'param': 'wf26'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'wf13': {'desc': '', 'param': 'wf13'}, 'wf8': {'desc': '', 'param': 'wf8'}, 'wf29': {'desc': '', 'param': 'wf29'}, 'landmark': {'desc': '距捷運信義安和站約190公尺'}}",[1],0,09:30~18:30,0.8282780846735603,"[2004001010, 2016001007, 2007001018]","['c@wf7', 'c@wf3', 'c@wf10', 'c@wf2', 'c@wf12', 'c@wf26', 'c@wf1', 'c@wf13', 'c@wf8', 'c@wf29']",,,,,True,"{'lastProcessedResumeAtTime': 1751943486, 'nowTimestamp': 1752050849}"
20250703,6,1001001003,網際網路相關業,聯合線上股份有限公司,70763439000,"察分析。
3. 能解析數據提供用戶行為洞察，協助策略推展。
4. 廣告版位流量變現最適化，數據分析及成效監控相關數據報表製作及彙整，並回報討論改善方向。
5. 部門月報 / KPI / 內部管理報表製作與彙整。

註：該職務，會依實際求職者之相關工","察分析。
3. 能解析數據提供用戶行為洞察，協助策略推展。
4. 廣告版位流量變現最適化，[[[數據分析]]]及成效監控相關數據報表製作及彙整，並回報討論改善方向。
5. 部門月報 / KPI / 內部管理報表製作與彙整。

註：該職務，會依實際求職者之相關工",0.0,大同路一段369號,6001002004,新北市汐止區,【戰略部】數據優化師(數據分析),【戰略部】數據優化師([[[數據分析]]]),13008444,1,0,25.0612913,121.6406987,"{'job': 'https://www.104.com.tw/job/7qtdo', 'cust': 'https://www.104.com.tw/company/wiaq2zc', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/7qtdo?channel=104rpt'}",[],,,"[4, 5]",2,0,50,9999999,35000,"{'wf7': {'desc': '', 'param': 'wf7'}, 'wf9': {'desc': '', 'param': 'wf9'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf17': {'desc': '', 'param': 'wf17'}, 'wf29': {'desc': '', 'param': 'wf29'}}",[1],0,,0.7462619796929459,[2004001010],"['c@wf7', 'college@student_invited', 'c@wf9', 'c@wf2', 'c@wf17', 'c@wf29']",,,,,True,"{'lastProcessedResumeAtTime': 1751869527, 'nowTimestamp': 1752050849}"
20250709,12,1003002015,電子通訊／電腦週邊零售業,旋音電子股份有限公司,130000000249434,"數據分析師負責從大量數據中提取有價值的洞察，協助企業制定決策、優化流程或解決業務問題。需具備數據處理、統計分析及數據可視化能力，並能將複雜的數據結果轉化為易懂的商業建議。

一、主要工作職責
從本公司現有營運數據及google ADS後台等來源提","[[[數據分析]]]師負責從大量數據中提取有價值的洞察，協助企業制定決策、優化流程或解決業務問題。需具備數據處理、統計分析及數據可視化能力，並能將複雜的數據結果轉化為易懂的商業建議。

一、主要工作職責
從本公司現有營運數據及google ADS後台等來源提",0.38,中山北路一段92號二樓C室,6001001003,台北市中山區,【行銷業務部】數據分析師-營運及行銷傾向**,【行銷業務部】[[[數據分析]]]師-營運及行銷傾向**,14548080,1,0,25.0493628,121.5211399,"{'job': 'https://www.104.com.tw/job/8ntdc', 'cust': 'https://www.104.com.tw/company/1a2x6bnbru', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/8ntdc?channel=104rpt'}","['數學及電算機科學學科類', '其他商業及管理相關', '工程學科類']",99001003015,捷運中山站,"[3, 4, 5, 6]",0,0,50,60000,35000,"{'wf29': {'desc': '', 'param': 'wf29'}, 'wf35': {'desc': '', 'param': 'wf35'}, 'wf34': {'desc': '', 'param': 'wf34'}, 'wf31': {'desc': '', 'param': 'wf31'}, 'wf28': {'desc': '', 'param': 'wf28'}, 'wf22': {'desc': '', 'param': 'wf22'}, 'wf3': {'desc': '', 'param': 'wf3'}, 'wf10': {'desc': '', 'param': 'wf10'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf18': {'desc': '', 'param': 'wf18'}, 'wf4': {'desc': '', 'param': 'wf4'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf9': {'desc': '', 'param': 'wf9'}, 'wf26': {'desc': '', 'param': 'wf26'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'landmark': {'desc': '距捷運中山站約380公尺'}}",[1],0,,0.032009650524591475,"[2007001018, 2004001018, 2007001021]","['c@wf29', 'c@wf35', 'c@wf34', 'c@wf31', 'c@wf28', 'senior@senior_job_G', 'c@wf22', 'c@wf3', 'c@wf10', 'c@wf7', 'c@wf18', 'c@wf4', 'c@wf2', 'c@wf9', 'c@wf26', 'foreigners@foreigners_tick', 'c@wf1']",,,,,False,"{'lastProcessedResumeAtTime': None, 'nowTimestamp': 1752050849}"
20250702,12,1001001002,電腦軟體服務業,麟數據科技股份有限公司,130000000081121,"[LnData 徵才]－B2B行銷經理(數據分析) B2B Marketing Manager
我們是 LnData 麟數據科技，台灣數據領域的先行者。自成立九年來，我們從零開始，打造出領先業界的數據解決方案，包含數據中台、CDP、數據市集及專業","[LnData 徵才]－B2B行銷經理([[[數據分析]]]) B2B Marketing Manager
我們是 LnData 麟數據科技，台灣數據領域的先行者。自成立九年來，我們從零開始，打造出領先業界的數據解決方案，包含數據中台、CDP、數據市集及專業",0.49,松德路159號16樓之1,6001001007,台北市信義區,B2B行銷經理(數據分析)/專員,B2B行銷經理([[[數據分析]]])/專員,12295077,1,0,25.0365722,121.5749571,"{'job': 'https://www.104.com.tw/job/7bixx', 'cust': 'https://www.104.com.tw/company/1a2x6bjpwh', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/7bixx?channel=104rpt'}",[],99001005019,捷運永春站,"[4, 5, 6]",0,2,50,9999999,50000,"{'remote': {'desc': '遠端工作'}, 'wf29': {'desc': '', 'param': 'wf29'}, 'wf10': {'desc': '', 'param': 'wf10'}, 'wf26': {'desc': '', 'param': 'wf26'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf3': {'desc': '', 'param': 'wf3'}, 'wf1': {'desc': '', 'param': 'wf1'}, 'landmark': {'desc': '距捷運永春站約490公尺'}}",[1],0,,0.7295382615701689,"[2004001005, 2004001007, 2004001003]","['c@wf29', 'foreigners@full_fc_em_jbs', 'c@wf10', 'c@wf26', 'c@wf7', 'c@wf2', 'foreigners@foreigners_tick', 'c@wf3', 'foreigners@foreigners', 'c@wf1']",,,,,True,"{'lastProcessedResumeAtTime': 1751947881, 'nowTimestamp': 1752050849}"
20250707,13,1003002015,電子通訊／電腦週邊零售業,永昇國際開發股份有限公司,23586692000,"1.彙整內部與外部數據，洞察資料價值。
2.監控數據質量與模型，從中找出優化方向及需求建議。
3.參與數據的收集、整理與視覺化，協助管理團隊給予建議和決策輔助。
4.部門績效計算及獎金彙整。
5.主管交辦事項。","1.彙整內部與外部數據，洞察資料價值。
2.監控數據質量與模型，從中找出優化方向及需求建議。
3.參與數據的收集、整理與視覺化，協助管理團隊給予建議和決策輔助。
4.部門績效計算及獎金彙整。
5.主管交辦事項。",0.27,忠孝東路四段270號6樓,6001001005,台北市大安區,數據分析專員,[[[數據分析]]]專員,14694137,1,0,25.0411335,121.5548213,"{'job': 'https://www.104.com.tw/job/8qy2h', 'cust': 'https://www.104.com.tw/company/au2wo0w', 'applyAnalyze': 'https://www.104.com.tw/jobs/apply/analysis/8qy2h?channel=104rpt'}",[],99001005017,捷運國父紀念館站,"[4, 5, 6]",3,0,50,40000,34000,"{'wf1': {'desc': '', 'param': 'wf1'}, 'wf2': {'desc': '', 'param': 'wf2'}, 'wf3': {'desc': '', 'param': 'wf3'}, 'wf7': {'desc': '', 'param': 'wf7'}, 'landmark': {'desc': '距捷運國父紀念館站約270公尺'}}",[1],0,08:30~17:30,0.9200649006681475,"[2007001018, 2003002008]","['c@wf1', 'c@wf2', 'c@wf3', 'c@wf7', 'senior@senior_job_B']",,,,,True,"{'lastProcessedResumeAtTime': 1751872756, 'nowTimestamp': 1752050849}"
